E_id,N_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
21,2,0.08946527777777774,-0.010428125000000003,-0.284717613636364,-1.014200985221675,-0.6049705128205132,0.07129197707736402,-1.0989482758620692,0.23924534161490685,0.031711173184357525,-0.03191189427312768,-0.7554626582278481,0.1872217105263159,-0.00831987767584096,-0.05968360128617368,-0.5322885135135134,-0.5109344961240305,-0.18224132029339857,-0.07040298507462689,-1.1028100000000003,-0.1824735474006115,-0.7318977346278323,-0.22950246913580244,-0.4166814814814818,-0.33119168765743073,-0.8390431578947372,-0.697626175869122
21,5,-0.17011594202898545,-0.8647,0.20914342105263156,0.22618108108108106,-0.16178,-0.6099,-0.5205987341772152,0.10275220125786162,-0.5665046728971966,-0.2762522727272728,-0.08329653179190755,0.17875757575757584,-0.20628400000000002,0.04883846153846154,0.10852699999999998,,1.34673918918919,,-0.2257326203208556,-0.22540229885057467,-0.06652097902097906,0.10947396449704139,-0.1643873786407767,,-0.10508992248062009,
22,5,0.017203333333333334,,,,,,,,,,,,,,,,0.5576357142857142,,,,,,,,,
22,6,0.00845360824742268,,,,,,,,,,,,,,,,0.26478222222222214,,,,,,,,,
23,6,-0.0033297297297297302,,,,,,,,,,,,,,,,-0.15222307692307693,,,,,,,,,
23,7,-0.011651785714285715,,,,,,,,,,,,,,,,-0.40147272727272737,,,,,,,,,
22,2,0.09258181818181813,0.09186276595744679,0.27182972972972963,0.21510343137254878,-0.5804078212290502,-0.030605357142857132,-0.46146165413533813,0.007424590163934433,0.1295760493827161,-0.06883814432989689,0.42550000000000016,0.3446872274143305,0.20254587155963302,0.6158538461538462,0.08489700000000001,-0.025706896551724156,0.15687745098039213,0.1723831683168318,-0.028884552845528443,0.2148209150326796,-0.3175043956043955,-0.3947937716262977,0.0022528384279475178,-0.07188918918918921,0.0797,-0.13247284482758623
17,18,0.5522721311475414,-0.7173939655172414,-1.0260434782608698,,-0.14597255813953502,-0.24541479289940835,0.3959874666666668,-0.32651691176470626,-0.7421295918367349,-0.02466183745583037,-0.010590462962962987,-0.1393782327586208,-0.07746359773371102,0.204560834813499,-0.17865076297049848,-0.04213262867647058,-0.024000652883569097,-0.10331399856424979,0.06809177173191773,-0.0942144284128746,-0.004175436681222706,-0.1281954971857411,-0.2089288986784142,0.0550622968580715,-0.020790689941812143,-0.06496820175438597
18,18,0.09551222222222218,-0.2042634285714284,-2.054931914893617,,-0.6263524691358029,-1.097937086092716,-0.4010960317460317,-0.03951754385964935,0.03027813578826238,-0.3417330056179773,0.22405140000000004,-0.0050360625574976565,-0.17441413612565468,0.19870239808153456,-0.567689569160997,-0.0856301630434783,-0.595028039702233,-0.09242171837708836,0.14383135593220356,-0.19727254237288155,-0.38089238410596044,-0.09003188908145576,-0.4592305670816047,-0.30697861271676297,-0.007800843170320394,-0.4712447552447554
18,19,-0.39396984126984114,0.6898205479452055,-2.1120066666666664,,-0.5679466666666666,-0.20362874251496998,-0.23711042830540058,0.0755406824146981,-0.007985882352941323,-1.6671823529411762,0.23529841269841265,1.230114102564102,0.0012774853801170102,0.00034888888888894915,0.20142828282828276,0.024141818181818184,-0.35135460122699397,0.03042329317269066,-0.23905135135135136,-1.6925033333333337,0.6489162162162165,-0.4010414772727275,0.5897926605504586,-0.3627774509803921,-0.2568965986394558,-0.30905196850393724
19,19,-0.5479100671140943,0.24001512605042014,-1.3577323943661967,1.3368760869565215,-0.02714680851063853,0.2162200371057514,-0.0990635036496351,0.24085800316957157,0.13070590361445786,-0.09809977678571451,0.24188896925858916,0.2607178707224334,0.036156079664570205,0.025949942726231426,0.27903235704323576,-0.2550479452054793,0.07227441860465124,0.08247848911651728,0.1094829213483146,0.05330992555831264,-0.11016099585062239,-0.06536492220650626,0.14589857015192134,-0.17013273504273516,0.2653480839416059,0.08168073394495423
5,26,0.012676302521008308,-0.22326504688832066,-0.2725626420454541,-0.7521024064171122,-0.9293274336283178,0.02827527472527477,-0.8923220125786157,-0.25126946277097095,-0.02124626334519583,-0.8093170833333313,-0.47795319693094623,-0.33452359855334524,-0.23790036791758634,-0.2670786971830987,-0.369891561181435,-0.22468139158576053,-0.46586601307189535,-0.03227116104868901,-0.2464051948051947,0.03485505617977516,-0.21640766045548654,-0.4320950549450548,-0.4483157549234139,-1.4486028985507247,-0.1765110144927536,0.0638226153846155
6,26,-0.2516771144278606,-0.15583883720930222,-0.6148994047619043,-0.5082698113207549,-0.3304393617021278,-0.7817758720930236,-0.24857878787878795,-0.6003461538461541,0.11460282776349616,-0.9026893854748602,-0.1892275042444822,-0.13384689655172405,-0.21334270386266085,-1.2572491525423732,-0.8773626623376622,-0.6388344827586206,0.04789375,-0.5367274368231043,-0.31101100775193824,0.1112746014877789,-0.5902437984496127,-0.4282317862165965,0.01850293040293043,-0.8473598958333338,-0.1487355555555556,-0.5462877944325478
6,25,0.029344931506849307,0.2217380810488675,0.11393557755775577,-0.03638877192982458,0.1731763399693723,0.1487312913907284,-0.0021780168381664894,0.11525156615240766,0.08588088675853857,0.25623617977528046,-0.04913704487722275,0.13315687331536458,0.1915215805471129,-0.08822803951367787,0.1057879553903339,0.08888053316801009,-0.04661554845580404,-0.09887280080889777,-0.004364322916667256,0.27963005565862675,-0.07673453389830504,0.2274050501672241,0.4056704023944137,0.06123139323390317,0.05345423452768735,-0.11875160965794794
7,24,0.23221801242236056,0.4131042291950886,0.9244810699588482,0.49876896000000004,0.40960455284552816,0.4872072463768117,0.29842823529411794,0.4596667004048579,0.3859738295318133,0.5083910344827585,0.45765761448349274,0.15056902777777764,0.5425647465437787,0.41083462214411276,0.37562297551789064,0.2850069696969693,0.15413999999999997,0.18359427917620147,0.4498379172229631,0.7475674698795178,0.5628644539614555,0.4824021145374448,0.5716441888619859,0.7064262910798126,0.41644660056657223,0.6052375184638107
7,23,0.0030721649484536546,0.6915689008042901,0.6498810526315789,0.4193478537360883,0.36711781609195404,0.3014729857819904,0.15656406685236787,0.4445201501877346,0.780287939698492,0.20889854014598544,0.14084177040110651,-0.18588842504743805,0.7880138095238094,0.5944534210526315,0.11447592137592146,0.47787186813186877,0.6185042553191494,0.08441282051282051,0.21268190789473698,0.7869169312169308,0.3327515942028986,0.4588593659942363,0.5472272511848338,0.41283538461538466,0.33126603498542256,0.31628828828828826
8,23,0.21544326530612223,0.6458142011834319,0.3491350000000001,0.27563795013850423,0.20240938416422297,0.46903201970443353,0.28340420168067243,0.40991056179775287,0.481144730077121,0.2118854166666667,0.5051766409266407,0.4479125944584384,0.3925434210526315,0.591976521739131,0.25420815602836877,0.3671882943143809,0.532163888888889,0.48617254901960794,0.515379525222552,1.0380986842105264,0.35534222873900273,0.553082685512367,0.03982850678733041,0.12341927710843367,0.08614289940828387,0.4766836120401338
8,22,-0.29292428160919554,0.2931724665391973,-0.39309275362318846,0.3430292655367232,0.18308348134991112,0.34853407407407394,0.0176709156193896,0.48168806875631937,0.22554590163934435,0.11065354969574029,0.22817546816479395,0.5752633522727273,0.2538442748091603,0.15354966216216212,0.25210831643002035,0.2609209302325581,-0.011270498084291225,0.2023171656686626,0.18083427866831076,0.5329201923076923,0.12862974137931069,0.3941991587802312,0.369816583747927,0.19155286624203807,0.14207334963325172,0.2566122413793103
9,22,-0.5386968750000002,0.12920194174757288,-0.161,0.2871865671641791,0.4017240384615386,0.2396901960784314,0.029693333333333266,0.1972547826086956,0.07590297029702962,0.21627187500000003,-0.13281377245508977,0.374277358490566,0.4238500000000001,-0.029047967479674825,0.01242692307692313,0.2823999999999998,0.05456249999999998,0.2983056338028169,0.37477580645161296,-0.471446875,0.02692641509433964,0.29046956521739137,0.438642372881356,0.2839495412844037,-0.44931176470588224,0.027986363636363636
9,21,-0.9612581778265632,-0.005937953091684385,-0.7127583732057413,-0.3211632425742573,0.09672912966252212,0.34695421686747,-0.48769616477272737,-0.24589843575419001,-0.018998823529411762,-0.468338796680498,-0.6817750733137837,0.023139224806201678,0.15484149659863938,-0.2269577348066298,-0.1653641176470588,-0.23707528089887653,-0.1785052941176471,-0.3467006696428573,-0.27538881401617266,-0.41637663043478307,-0.20096088117490002,-0.05251897810218978,0.05725792507204598,0.00664394299287408,-0.20437413533834597,-0.13836348314606736
9,20,-1.0939228378378374,-0.12631903225806454,-0.37690930232558134,-0.8817441406249998,0.13194524236983854,-0.26706,-0.41417556270096484,-0.5128968085106383,-0.018386651583710393,-0.8361263698630139,-0.8996425368353621,0.165393156199678,-0.04581964285714284,-0.6459785093167696,-0.18982619647355142,-0.3636030379746835,-0.99481013986014,-1.0217119718309864,-0.4951651485148511,-0.22946238698010865,-0.37703594936708856,-0.30985253863134665,-0.1256489263803681,-0.5491749999999999,-0.7040490909090912,-0.530481613508443
10,20,0.06902964989059095,0.08698242753623184,0.02700920716112535,-0.31295567010309294,-0.00916723259762313,-0.45613370786516844,-0.19452929358392718,-0.15857241379310333,0.25565918189730186,0.02593822098679647,-0.345228009679371,0.25342043455768315,0.13840425531914885,-0.2225669005847953,0.050368535262205985,0.08298005865102667,-0.16939185082872937,-0.08748624999999996,-0.31461856823266215,0.04741719008264467,-0.13307594936708858,-0.5255412816691505,0.10533486176668919,-0.1505676855895199,-0.1417146341463415,-0.36848308823529374
10,19,0.4628598382749331,0.25447579617834404,0.5307210247349815,0.047153096330275104,0.27607197106690756,0.2848881502890173,0.052940553745928334,0.36075323886639643,0.2627163716814159,0.2893664025356575,-0.0301360294117647,0.49304790739091703,0.4695004587155964,0.10227259073842294,0.18616451612903215,0.34638278335724537,-0.029730016313213713,0.10924313099041538,0.269137129840547,0.6754532738095238,0.32628354253835423,0.08740739247311834,0.5523795000000004,0.24273643122676594,0.30733582089552275,0.05759763231197788
11,19,0.3929713147410359,0.5584441747572814,0.2566621621621622,0.3881580547112461,0.008843220338983035,0.21648333333333328,0.4403029661016951,0.49289808612440217,0.6392763033175356,0.19887125748502996,0.6703692307692302,0.6516922330097085,0.5608764705882352,0.49040000000000017,0.25394144144144143,0.20956617647058828,-0.01166605504587153,0.2977341584158415,0.26966666666666667,0.6355202702702701,0.46157341772151894,0.18670285714285706,0.712055102040816,0.5642303225806455,0.5605205128205127,0.2893273972602739
11,18,0.47126083916083944,0.4424589947089945,0.5029645933014347,0.47705053050397916,0.2262616033755275,0.5089119318181817,0.17715826377295488,0.5709271186440673,0.6156555808656038,0.21550415335463238,0.36527192716236717,0.48856987620357617,0.33695251141552535,0.3927833543505679,0.4556658783783784,0.09717328519855586,0.26180588235294117,0.34776736641221395,0.4097563291139239,0.43501048689138594,0.416490670553936,0.21536896000000025,0.44177527173913,0.6817850102669403,0.7364289676425276,0.32134934725848535
11,17,0.5523833333333333,0.562504705882353,-0.19051029411764708,-0.05629508196721309,0.2747048780487805,-0.23721891891891875,0.017513924050632915,-0.1334660056657224,0.4216630630630631,-0.20573214285714295,0.46422328042328,0.053096026490066166,0.42681010101010136,0.42401857142857136,0.03555565217391301,-0.6237874999999998,0.32510241935483875,0.4980804878048779,0.11038497854077257,0.11372831325301204,0.13043305439330552,0.2914370044052866,0.547741975308642,0.46037596899224814,0.45689673913043505,-0.03617653846153845
12,17,-0.19801442495126717,-0.13841596091205205,-0.12830490463215258,-0.10433642857142862,-0.14219946236559172,-0.5484469072164949,-0.04334460000000005,0.1866018018018018,-0.43894507936507954,-0.48489019264448313,0.06037871093749994,0.015818032786885348,0.12185521235521254,-0.03688360389610385,-0.15282641509433956,-0.20086390243902458,-0.19750655737704928,0.19835779036827197,-0.3320280871670703,-0.11911300000000001,0.14782014925373133,-0.20853556701030923,-0.13016714697406348,0.014268257756563183,0.06952989473684211,0.17021090909090916
12,16,-0.30822131782945733,-0.009704472049689453,-0.33364560570071317,-0.5921614624505932,-0.009435359116022075,-0.5694617647058823,-0.6512228310502285,-0.30169739507959475,-0.3728246376811597,-0.1918294990723562,-0.3225545824847249,-0.06214712643678164,0.18025480427046264,-0.4743623636363633,-0.5703582834331341,-0.36841639344262284,-0.18717014492753611,0.09875201342281871,-0.4690393617021279,-0.3366869565217392,-0.3380513556618818,-0.32399971751412415,-0.23563540372670794,-0.026428000000000042,0.14444977168949763,-0.3226164705882354
13,16,-0.47812383177570095,0.05940743034055733,-0.33366927803379404,-0.5696798185941044,-0.059710076530612215,-0.17059732793522273,-0.8773906976744192,-0.3904888475836429,-0.10564392014519063,-0.4379431492842537,-0.08505555555555568,-0.5819820000000006,-0.2917544910179639,-0.47821848101265824,0.0017579220779220537,-0.9697008130081298,-0.8355828571428573,-0.3497291208791209,-0.45043486682808725,-0.37197008547008553,-0.1283399103139014,-0.5342627329192547,-0.2221110383536014,-0.38528644939965717,-0.10343783068783075,-0.21895714285714282
13,15,0.08901516129032255,0.3951993517017823,-0.38283981900452607,0.017710079051383665,0.30949972677595616,0.4879932075471702,-0.04304215080346119,0.19985251572327,0.32623997809419514,0.2759493320610685,-0.22586761229314425,0.18763303964757772,0.37662267657992554,-0.042093061979648586,0.3283987096774189,0.2606212552301253,-0.04774157303370798,0.11539228007181328,0.43015612382234125,-0.0029354545454544287,0.06275779109589036,0.45087680198840036,0.05790987124463518,0.03379206500956024,-0.029190372272143664,0.11217598253275109
13,14,0.5230636363636362,0.24033295019157108,0.210177756286267,0.17424331896551717,0.4392979351032442,0.4075532212885154,0.2805010686164229,0.33884436860068307,0.2165223175965666,0.31947746556473794,0.3426433628318585,-0.025710718002081183,0.35145705824284285,0.5222047904191617,0.400417105263158,0.4373955708661416,0.21507977369165499,0.14867476007677558,0.7136603909465035,0.21938422425032564,0.20690216049382715,0.2331715609408413,0.12637555865921773,0.18844294536817077,0.49562405498281786,0.5863657963446479
14,14,0.42384510638297856,1.0280852223816352,-0.014506420765027313,0.22157484375000003,0.5965675675675672,0.7564371882086159,0.3751515353805076,0.20958453900709204,0.30813588235294126,0.8648030204962237,0.22443838120104465,0.4139774818401936,0.9320976338729757,0.16777348608837991,0.45772210031347965,0.7508114688128776,0.2208477528089886,0.2519850649350649,0.5524661682242994,0.180306167400881,0.2609345697329375,0.6279432614555259,0.307397894736842,0.5004381355932203,0.053989561270801775,0.7169566666666668
14,13,0.5176457364341085,0.6255719764011798,-0.09789524564183834,0.07568839999999998,0.5625989528795805,0.49098973607038066,0.21037295238095235,-0.21802279720279713,0.14440090909090905,0.4601171586715863,-0.041918518518518445,-0.025597394136808,0.7967267272727274,0.15472786885245898,0.12895633270321355,0.24032086466165398,-0.29452982885085577,-0.14342268907563027,1.5730618473895583,0.08421460176991127,0.2664342857142857,0.27106174089068835,0.25464158163265316,0.2966622739018086,-0.13663023255813947,0.34235841584158444
15,13,0.31775194805194806,0.2865824324324325,-0.2785621276595745,0.1401663299663299,0.5761334782608699,0.408345810055866,-0.32634388714733537,-0.39791292875989437,-0.03808607142857142,0.14244864864864862,0.028690736342042732,-0.015687980769230673,0.5060262996941894,0.10250382165605096,-0.46055699658703075,-0.07446073298429318,-0.6434738161559891,0.10168108108108109,0.07203056994818652,0.26154452830188657,-0.046845987654320964,0.17019966666666647,0.1335579617834395,-0.03612727272727272,-0.2103222506393862,0.46188518518518507
15,12,0.16627134831460663,-0.006962004175365391,-0.35128106923751085,-0.23778016643550645,-0.3118118296529967,-0.10699404990403077,-0.18552547528517127,-0.3856551083591338,-0.22013743218806514,-0.26796650124069477,-0.48346954459203106,-0.4313552036199093,-0.0019773638968481637,-0.17810745856353608,-0.620206699147381,-0.3347652312599681,-0.48005338078291854,-0.14328623595505616,-0.717851386623164,-0.13753831990794013,-0.25738107769423585,-0.26729222720478324,-0.03724086629001885,-0.3017020588235297,-0.4372384199134187,-0.15593765182186228
16,12,-0.021766666666666656,0.020299999999999884,-0.8307031446540885,-0.5750246153846149,-0.35932564102564096,-0.4635416666666667,-0.5344415094339618,0.0042884057971013,-0.566296894409938,0.2604652173913043,-0.7871959183673469,-0.23711923076923078,-0.03738222222222215,0.03436093749999999,-1.5084697841726615,0.7070714285714285,-0.4727495098039218,0.34309500000000004,-0.5852693877551022,-0.1441717557251906,-0.13055087719298245,-0.6526086419753088,-0.20679999999999998,-1.1065503401360535,-0.2915700598802394,-0.7926
16,11,-0.22994057142857136,-0.7751746621621626,-0.14617819767441798,-0.42440343007915593,-1.1067348348348338,-0.4947078838174272,-0.1249684429641968,-0.5094835222978085,0.010197888386123916,0.0026138200782268458,-0.22946331849968185,-0.4842362215909091,-0.26579559659090907,-0.31421838509316846,-0.5319753459119495,-0.4577107615894038,-0.12425500394011049,-0.033836708860759644,-0.8163389121338905,-0.09350489662676807,-0.2509669410150893,-0.8239162264150951,-0.28049285714285727,-0.11412441379310345,-0.19953614697120178,-0.9296989010989007
16,10,-0.11098083832335327,-1.109057183908047,0.10508085399449033,-0.16544489559164738,-0.7105064062499996,-0.34483990384615326,-0.5460338947368424,-0.40435146520146464,-0.11338379120879119,-0.36317544247787603,-0.08666490765171526,-0.7983705521472394,-0.32167655860349104,-0.40754206695778716,-0.7623010504201682,-0.3855170009551095,0.0986562573099415,-0.5928263681592041,-0.9177131679389307,-0.3725486202365312,-0.4972065055762078,-0.7902971283783786,-0.5481086455331412,-0.5264239583333331,-0.7352728668941981,-0.7598855855855856
17,10,-0.5161953488372093,-0.8153757692307684,0.5986916434540389,0.19558611764705883,-0.31123360258481414,-0.5138532000000003,-0.10823885601577911,-0.15191827450980408,-0.38480395136778117,-0.7753571174377232,-0.09767678684376983,-0.8079603921568623,-0.8855866952789698,-0.5792229651162789,0.09729119601328876,-0.4044318725099604,0.438247127784291,-0.035871775700934604,-0.26867509727626465,-0.10068845843422113,-0.09989845758354768,-0.1332161349976886,-0.15098791208791218,-0.042333720930232556,-0.2522015782828282,-0.1361925394548062
17,9,0.1635330964467006,-0.2976508274231676,0.5969835407239834,0.3222380410022777,0.10510407218880162,-0.02701357183418515,0.1596291539634144,0.2057955210443396,-0.03989182089552236,-0.134180303030303,0.28415489733301846,0.06114325581395355,-0.08786539792387547,0.29580304075235125,0.2515775081492209,-0.09113303145853194,0.47763986928104585,-0.02929001721170395,0.17190591982015765,0.007070642733063151,0.2678984297204133,0.242196811945117,-0.2884794912559618,0.3874416304347827,0.2758961051606616,0.16349097909790944
18,9,1.3936666666666666,-0.005818947368420879,0.3528670694864046,-0.10811071428571423,1.4461417721518988,0.4207446428571429,0.5625122699386507,0.5643277027027027,0.4209252964426876,0.07299109589041099,0.8956641434262944,-0.06924545454545455,0.11591494845360815,-0.07915534591194973,0.3801782795698925,0.5260428571428571,0.5981111111111109,-0.5036086956521738,-0.48401444444444447,0.09891935483870967,-0.05996541916167662,0.01982432989690722,0.20589649484536074,0.43627590361445767,-0.021855734406438638,0.48921456953642406
18,8,0.8735720279720278,-0.04697323943661978,0.3593284153005467,0.3424999999999998,0.5606752136752138,0.27834859259259276,0.28627442116868773,0.7962152406417098,-0.2993307182320441,0.22460506798516705,0.6707350094876666,-0.002333527696793023,0.19564772524531698,0.36226861538461597,0.7419067175572521,0.11715136778115491,0.25576126266562754,0.07240852272727273,0.6316742187499996,0.3988628177966102,0.35664908700322295,0.48811358344114,0.3875604651162789,0.3132183976261128,0.735034979973298,0.042923124999999986
18,7,0.6199433333333335,-0.5008284313725492,0.11630769230769258,0.5527176829268291,0.2831781990521327,0.3240848717948721,0.13756323529411751,0.6481498233215548,-0.2314876777251186,0.14140745341614905,0.4104008219178085,-0.11163147208121808,-0.013747628865979264,0.43172565543071206,0.6440031141868514,-0.13684359999999998,0.018390740740740673,0.2681981651376148,0.37707267080745327,0.14560559757942493,-0.011286086956521741,0.2724386301369863,0.0725861111111111,0.04749903846153849,0.3441574468085106,0.19570988372093015
19,7,0.6700704545454544,-0.40672951807228913,0.02269448818897639,0.3810934097421208,0.05105828571428565,-0.05791008771929823,-0.04674945652173876,0.24476061538461535,-0.1579712014134276,0.11333183520599248,0.16218121739130406,-0.3834031746031746,-0.09587174348697372,0.0589421641791045,0.8923564668769711,-0.14753636363636372,-0.03218871650211567,-0.3294078947368422,-0.05416753246753244,0.20032028985507272,0.043252772073922,0.37894036144578325,0.12643869801085011,0.00886237623762386,0.23089861495844874,0.09420170212765963
19,6,-0.004461538461538462,-0.9123470852017936,-0.1054310841546628,0.24862661596958166,-0.2004993243243242,-0.039348840206185516,0.057861105626850824,0.2942297297297297,0.08180151394422307,-0.023935294117647023,0.05412074303405569,-0.21505232774674113,-0.07000673076923077,0.11674125452352248,0.16784251968503938,-0.06158108614232213,-0.051410009017132594,-0.4872451428571431,-0.17535270758122742,0.09226290018832382,-0.010431221198156631,-0.047503555555555556,-0.025955725658297683,-0.11960016722408016,0.08870727650727644,-0.20101800486618004
20,6,0.4635714285714285,-0.7712867647058823,-0.4555864615384615,-0.10055000000000013,-0.5683385964912282,-0.012745806451612897,0.1638142857142857,0.0894196078431373,0.2692003533568905,-0.18441888888888894,-0.11525919540229887,-0.3640783018867925,-0.5417875739644972,-0.026619580419580405,-0.3036292682926829,-0.07715,-0.2500977678571429,-0.43088,-0.3628383720930233,-0.3230609090909091,0.005046086956521689,-0.19419803921568624,-0.35129201877934274,-0.45364786324786327,0.3874012048192771,-0.2255673267326733
8,18,-0.07098957345971571,0.16493066666666673,-0.16621570247933876,0.5991898395721925,-0.2685461538461538,0.16184919786096255,0.517220353982301,-0.09733700000000006,-0.3388634042553193,-0.1253428571428571,0.3588928870292888,-0.0732834983498348,0.16009772727272722,-0.0496421686746988,,-0.09304444444444449,0.264353146853147,0.30493280000000006,0.12450601503759398,-0.017631111111111108,0.010613461538461537,0.07702500000000001,0.5992255319148937,0.07623544303797472,0.34395175438596476,-0.2578482142857141
8,17,0.024794117647058796,-0.0241,-0.5491310344827586,0.24564814814814812,0.005042857142857142,0.03162142857142857,0.0873,-1.7811,-0.9078581395348837,-0.48822499999999996,0.3498833333333334,-0.46446451612903233,0.3134485714285714,-0.15101200000000004,,-0.3196358974358974,0.13733953488372092,0.1796157894736842,-0.08919999999999999,0.16791428571428568,-0.2657111111111111,0.26117647058823534,-0.019930434782608673,0.008085714285714286,0.32044666666666666,0.38533999999999996
7,17,0.2826779411764706,-0.01575309734513268,-0.2025916981132076,-0.11338020304568527,0.0808877551020408,-0.02961159420289844,-0.031418032786885236,-0.24020882352941192,-0.3536217171717173,-0.7900465116279068,0.12123242187500001,-0.010815320334261764,0.18006769230769248,-0.0349290816326531,,-0.04742312925170064,0.10297258064516124,0.432292,0.013581818181818178,0.6550625,0.037496825396825396,0.18824462809917347,0.03910248447204962,-0.010735754189944147,0.30197758620689646,0.6289174273858921
