E_id,N_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
21,2,0.09385626734875424,0.009515366223405488,-1.8657914780821991,0.13966262958477232,-0.9499363574123976,-0.18957934295976794,-0.011230927024648939,-1.1081426070422364,0.22774283710692797,0.04819023616161841,-0.054851790939599354,-0.21620370357142898,-0.10718980031544469,0.049503968452380566,-0.04755919549180354,-0.02254781450819724,-0.2610811526470538,-0.6490757763786439,-0.9391306583333353,0.1559122807368467,-1.0789732141071149,-0.22893518333354237,-0.16804473827881283,-0.7555396694444492,-0.28171001417199204,-0.04729428915093809,0.08159722142856392,0.6355324066666576,10.0,10.0
21,5,-0.1864901746724886,-0.11117150163043835,10.0,0.1661057692307682,0.3937584689024371,-0.7548612500001443,-0.4451387499997793,-0.5145744301282051,-0.03904179403669745,-0.005910853197669102,-0.5208783435185178,-0.06938344577702447,-0.20327932083333586,0.2458733971153757,-0.29085648229167355,0.051323784765630334,0.11884212040816476,-0.6159722499988171,1.4392310789855152,0.16097221499976827,10.0,-0.22955360802582714,10.0,-0.06858747021276869,10.0,10.0,10.0,10.0,10.0,10.0
22,5,0.01726851833333327,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.5626984142856604,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22,6,0.008519473195876252,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.2697530861111225,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23,6,-0.0032563814189187986,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.1472578346153734,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
23,7,-0.0103787877272729,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,-0.30615530340909886,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
22,2,0.10760843026315832,0.06856273174157296,0.1915157065217414,0.28265873013392956,-0.4300787043333316,-0.8341617938596582,-0.035187251785714566,-0.45945070977444585,-0.013836368487397966,0.12842407339999665,0.07820294642856258,-0.04827559269662575,0.5094144571022732,0.06637139094488345,0.20520514564219774,0.6184628742788393,0.0882291667499992,-0.023495369827588486,0.0328611100000178,0.1882568662921365,-0.07193929907408296,0.04644510952380741,0.13754656618076508,-0.29580922065971893,-0.405320069290649,-0.007160853023257653,10.0,10.0,10.0,10.0
17,18,0.5318945671270713,-0.7128472224137933,10.0,-1.006219806521751,-0.5397467319852959,-0.02132024281609305,0.08877101273062757,0.37265977845528586,-0.3252519062500014,-0.7469246033163406,-0.05108368726115246,0.00986097773775187,-0.08029360053797478,-0.10449518247232475,0.0054027679382530405,0.11633842986026847,-0.19760837420724853,-0.00582060345417208,-0.03451010590952877,-0.10784599311947271,-0.06321336820809403,0.09843411995575345,-0.07329161701430177,-0.008332413543046402,-0.08579919963680467,0.0,0.0,0.0,0.0,0.0
18,18,0.10483024694444454,-0.33066452992307677,1.1620555560000005,-2.0458924351063916,-1.561585648333337,-0.41188183910984744,-0.5295363940972213,-0.5288477638741125,-0.0015567831672439868,-0.158053851411043,-0.2240566037146236,0.11155361010332955,-1.1121400745426793,0.09157901235555363,-0.038662886261095035,-0.23666666666666636,-0.5819333712984047,10.0,-0.1549140083496162,-0.09788237314814703,-0.17838741680107517,0.23452027944785447,-0.10540587324047355,-0.773650793571429,0.06344428703966143,10.0,10.0,10.0,10.0,10.0
18,19,-0.39144620833333343,0.9133950616666647,0.4023065473214262,-2.1117592599999195,-2.6660130720587984,0.05140086163792123,-0.23918763853276315,-0.2392727660748569,0.0736585009842492,10.0,-0.4753676468487448,0.568908140841595,-1.0545555560000017,-0.004881779166657932,0.177412222200002,-0.16361511754807767,0.20454861112500058,10.0,-0.2150227863281029,-0.019560432976449257,-1.590776353205087,-0.5231856413732464,1.006841563425969,-0.3077083337499746,0.16987547887931473,10.0,10.0,10.0,10.0,10.0
19,19,-0.6064022068493143,-0.5994444399999939,0.2929811506696434,-0.4477909482758669,-0.7978083134751768,0.3108581961419765,0.17392211236510777,-0.06353198316733216,0.2928078221062634,0.12069146824999938,-0.03138554665775025,0.28433333329999944,-0.20279522613065323,0.16659608041853366,0.09808655893461127,0.07329394144474057,0.2806267556179779,10.0,-0.04429089886935289,0.2296809404282161,-0.041757557169118685,0.08970024610759395,0.17389132554824446,-0.4942595599025986,0.1861809664940801,10.0,10.0,10.0,10.0,10.0
5,26,0.011838345657672722,-0.2647495978285075,0.16001323965827288,-0.7378990666875775,-0.7692178356140293,-1.0780913974014363,-0.10290154972789231,-1.4880975451550391,-0.2512756572101813,-0.012295460332544297,-0.07264881017856965,-0.6021862343502341,-0.769758199849402,-0.11486424802361447,-0.28260593074866275,-0.24686152825406843,-0.39560798088123833,-0.1740970440547457,-0.5064121776946158,-0.24182195665829237,-0.1167638889999858,-0.2191395661788579,0.08259103552091583,-0.7228571429761954,10.0,10.0,10.0,10.0,10.0,10.0
6,26,-0.25177533201827257,0.07293430325396627,-0.8888606589430874,-0.5264346033699079,0.03993974074073537,-0.7214163693850187,-0.6660333075810199,-0.1894728534091098,-0.6021402355769223,0.31846247552631896,-0.4343215802884787,-0.4894944903462414,0.020255590145228486,-0.36541092349625265,-0.2939403923550093,-2.1153810054054456,-0.8798859119318281,0.1745782199386231,-1.6598698557086766,-0.604239907714849,0.4742144807377054,-0.320509378962629,0.09640319563079176,-0.9893672833333153,10.0,10.0,10.0,10.0,10.0,10.0
6,25,0.03475970019841266,0.25485402922915423,-0.2809081198076928,0.2056434767030849,0.38726851850490196,-0.16272636595303963,0.17754643273879805,-0.057943206019107234,0.13670384213512093,0.1660552032543389,-0.35262990458220717,0.026588460660045398,0.20837629557757362,-0.21756732414430716,0.2185374228750018,-0.21384625390218243,0.1088626729317258,0.31551480057914993,-0.3990533707704717,0.04341652195312632,0.19196664778911193,-0.12833067166811782,0.36686037462658544,-0.11311501806414226,0.7996669020762727,10.0,10.0,10.0,10.0,10.0
7,24,0.2319116639440996,0.5487334654166658,0.19174572676922938,0.6361711447429909,0.665284935695872,0.29074129008313765,0.4151403357514885,0.30229956751497034,0.45923372143218677,0.553812862085306,0.18063907433184845,0.49412669351219624,0.7977670938461512,0.08160646760355052,0.496442106023221,0.4034877035031778,0.33222195131579596,0.819343266970208,-0.09293769122706551,0.2165045809421761,10.0,0.45033655981308507,0.7205801859195342,0.4944317250000031,0.7534722224264679,10.0,10.0,10.0,10.0,10.0
7,23,0.003576030927834276,0.739524370636795,0.5011433390883988,0.5161662926346808,0.3958290475308646,0.3290983983898278,0.350365497733919,-0.002394006359649341,0.4420569111076326,1.1674292780674846,0.42653117561161585,0.17615771422413995,-1.3843253964286022,-0.19161922813093107,0.7589623922077939,0.5564740929078131,0.23403764190341858,0.30282095556993804,0.44162590919864975,0.12252121953125868,10.0,0.21473638643090906,0.6352874235416645,0.2168263102011481,0.6228579811619583,10.0,10.0,10.0,10.0,10.0
8,23,0.2212329931632656,0.7177207357142809,0.4349172384417817,0.38890599433497436,0.7645833336538689,0.13571673726851763,0.45297724547871976,0.22663784119497116,0.413203807865168,0.9222916646153752,0.25879402573529786,0.39671432257335737,1.1410818720394713,0.4482297778967229,0.3550154322048545,0.784562733492816,0.2628421902173927,0.4605421710843117,0.35303348265503104,0.48680555509804735,10.0,0.5180452514094996,0.7812082726394782,0.10340428790759779,0.8437326381250202,10.0,10.0,10.0,10.0,10.0
8,22,-0.2898577190014366,0.538009906293709,0.11721230106026788,0.31969149747736175,0.46320429539006686,0.18099346898321123,0.3126727194871806,-0.0361587843821529,0.4826901473963614,0.18686821447370072,0.17337478626101147,0.17099253070012393,0.40622871465518295,0.5752239195667644,0.20547167605337024,0.1789031126004039,0.26143086673427446,-0.02574310127388195,0.22508903197586644,0.17111515947308237,0.7147058823529335,0.1497114567026786,0.3983571335038416,-0.015346877922882758,0.04262400767856379,10.0,10.0,10.0,10.0,10.0
9,22,-0.5306315108072934,0.5142013875000011,-0.011436434909908845,0.28851575373133886,-0.013888875000003539,0.41073665465686154,0.25006944583334195,0.0011994950757766541,0.2016666658695634,0.26034722499999574,0.14387626310160723,0.07566176029410493,-0.3396087432927017,0.377358488915096,0.27564262388058963,-0.132537264024389,0.01426687215190014,0.4856359736841828,0.16719409272155145,0.30075313380280166,10.0,0.08800776370969404,-0.23598484848481044,0.14710960810811402,0.5701389375001219,10.0,10.0,10.0,10.0,10.0
9,21,-0.9598685815587263,-0.14002902238805906,-0.22824263555646487,-0.2594565219927528,-0.6483677591880329,0.1010842208259339,0.3448060896166106,-0.6994040495960494,-0.23343220591367483,-0.2066331400862355,-0.2941613465116261,-0.2529599617669822,-1.0627870184475794,0.02757644286821835,0.03314832789575456,-0.2395300012254906,-0.16153541935167284,-0.34538690401784816,-0.18240878343239555,-0.3311636178048905,-0.21160381717877697,-0.3930272494904931,0.11412147799042642,-0.23579395398981434,-0.5067229418103567,10.0,10.0,10.0,10.0,10.0
9,20,-1.267504339648437,0.06272786440429656,-0.5050879805776899,-0.8686224841191077,-0.2887401575590557,-0.24242402055749135,-0.36071710106382743,-0.4187128278892961,-0.37750500500000056,-0.1796759739626579,-0.6456754275672439,-1.1677394282338212,-0.3397786988785964,-0.10512896957142907,-0.7229700868343236,-0.5713902943641581,-0.1888643983627126,-0.1566320962881998,-0.865293141261059,-1.1436523448242062,-0.03431069876543009,-0.6864465911835835,0.0360794739749415,-0.3541194261224457,0.07814376891892774,10.0,10.0,10.0,10.0,10.0
10,20,0.13850762482492945,0.11655752153033122,-0.2363014621556475,0.031047588914731403,-0.013096161824953885,-0.30567609488342035,-0.3981701378749966,-0.18363604020655214,-0.11753818567072831,0.2371450203976767,-0.32155703234703753,0.14596167208050104,0.060795565438595614,-0.14161420840826577,0.05405801275511452,-0.2540632196567412,0.1997951067567538,0.0838336319508398,-0.4864127777482267,0.13855199512082178,-0.05684216337209956,-0.43854361448597745,0.24738662122448932,-0.15491923584801742,-0.3453993057291877,10.0,10.0,10.0,10.0,10.0
10,19,0.45735437254043165,0.49421437013677716,0.36070129033722553,-0.012099913840831275,0.4031804390231068,0.10091704976993734,0.15695382913851333,0.06993506912997847,0.3260041490201272,0.38056765387630703,0.13558337382179664,0.041664400938009036,0.3441972528393321,0.3775430780748673,0.368865227986727,0.11934451700581761,0.18474951922169547,0.49466866545202565,-0.06711898690932273,-0.14601974845132487,0.509541264309572,0.2048951048076998,0.7865895665354411,0.30029701525876235,0.028209805529957874,10.0,10.0,10.0,10.0,10.0
11,19,0.451630305579398,0.3706526648374013,0.41750196356132097,0.2715996163793121,0.5112634416129057,0.06122819840116686,0.42185791803278067,0.4452619058571428,0.44623357844827505,0.9033126295031016,0.1453101645739892,0.9321212118181846,0.4278613203007516,0.6465945968213075,0.2469097250000143,0.5028104593137308,0.194162740094349,0.6313762621212525,-0.0049356817113849465,0.11196789448052025,0.4127888909999982,0.27777274637678884,0.7965413941176536,0.45298520844153717,0.6646464636364464,10.0,10.0,10.0,10.0,10.0
11,18,0.5652377683127574,0.1971950488043476,0.494978283794788,0.5246205617912364,0.46048370488861284,0.2712223133855032,0.4633416369565214,0.12386584126637833,0.54011128900641,0.7925769522297327,0.20991456067784403,0.4386546580166291,0.33840797720588384,0.4522608119577936,0.13696864583333485,0.4472098394873697,0.4035745466601198,0.6101553905940653,0.1435601857499939,0.23701813897958315,0.4520523831476371,0.36267598986301075,0.5713436460227289,0.44736802348366234,0.12173845112357677,10.0,10.0,10.0,10.0,10.0
11,17,0.5772509590517252,0.8454755886363661,0.20298700144230564,-0.1357677032967009,-0.2152672590909079,0.2863315241304327,-0.390402159328362,0.01200396607142275,-0.2933600976744229,0.5129101057086617,-0.04662905182292414,0.5688709994318241,0.15487117318838753,0.20039444370000153,0.35463789285711594,0.4388316542582524,-0.014859761893213337,-0.531922514210539,0.2177188559091022,0.255520249999987,0.603985820833318,0.0734407752358582,0.11153484025423556,0.16654839617905293,1.7857238274039477,10.0,10.0,10.0,10.0,10.0
12,17,0.3450879755131963,-1.2670064380901287,0.03241096935897478,-0.02709557070484696,-0.26123201830357334,-0.22887292169197107,-0.13590146556603686,-0.05503883026881388,0.08453220055969748,-0.10836194931318772,-0.4376181790518668,-0.15098951895604618,0.06659928187331952,0.08977835579494908,-0.07389264189189097,-0.028731290112262647,-0.18279562962382356,-0.5592531684210452,-0.08592692603143447,0.1954586967105294,0.032636642394821586,-0.21771535533709124,-0.33923085018940746,0.2068785928340496,0.6731876707316112,10.0,10.0,10.0,10.0,10.0
12,16,0.28012250842696707,-0.36604961521084406,0.07122056965613335,-0.384183114802633,-0.7054153475653163,-0.08808990532258565,-0.6875838114224158,-0.6790586779904341,-0.22020549841836728,-0.6018902163623592,-0.021820420066887756,-0.30267374073033904,-0.5490163849369087,0.08600078979933398,0.4890905080645014,-0.5270017120423895,-0.6647089783007305,-0.6439434767412888,-0.07415075354168028,-0.024280209124089562,-0.05730276506849328,-0.3025466480623037,-0.9617252076446073,-0.2797127463195627,-0.6412660283653511,-0.46313131250001993,10.0,10.0,10.0,10.0
13,16,0.294787764044945,-0.11697840500267509,-0.057441386651377775,0.015767883849556304,-0.41775923511125757,-0.4799938266111056,0.017128361210043436,-0.878419159634548,-0.2970475723053966,-0.21598880923566438,-0.32973673289800465,-0.000423590909087384,-0.6892923674581066,-0.4519019720982137,10.0,-0.4793771046717181,0.006784739664082886,-1.4211551490853631,-0.7275665291083758,-0.7488281253906357,-0.44477258956043725,-0.19475799689394308,-1.1537129626666625,-0.027029641365980003,0.8124368636362611,10.0,10.0,10.0,10.0,10.0
13,15,0.2693690457142852,0.17839890806451714,-0.07137871910732112,0.29008267858546455,0.03480206908906797,0.32429613256785,0.5038184691362365,-0.08870170643531076,0.33268337076960036,0.1544192615384584,0.2342806802736328,0.21039558953674167,-0.095433736452513,0.16642910912362255,0.6015547010638328,-0.05036783956173511,0.37470934657464305,0.0909014726755676,0.07007397328804427,0.12893282329932618,0.19137788729373473,0.22818317057426918,0.15909248223184908,-0.040042247230320224,0.5448822222800033,0.28222222222222104,10.0,10.0,10.0,10.0
13,14,0.5142658785714277,0.2927041093369827,0.1320529021629214,0.16363598914590563,0.31913972881637287,0.29381969283153875,0.33598416965725647,0.30103701011661743,0.4022646084932853,0.11673204278243092,0.2828468470323743,0.32572029738882896,0.47947710646186303,-0.11023098100945194,0.6069736280017183,0.516496212348485,0.45841810093896157,0.4313433586608136,0.2311896564814801,-0.3534551456967316,0.45454738479959345,0.43938184260949015,0.3085320761231298,0.2090762022385119,0.43536075847457517,0.27670250887097253,10.0,10.0,10.0,10.0
14,14,0.26856691590908954,1.1367781122852239,-0.04660040475910713,0.4538719230331269,0.7007068184855194,0.2447817454464317,0.9418898808928599,0.32801219346275556,0.24357815372880856,0.22581535217633672,0.7165179292329952,0.7039800143192538,0.06367890928853578,0.39893586054279734,1.1383165188225501,0.10219743895759914,0.4778964771166153,0.8566589731049505,0.2504944363303993,0.8588173348484879,0.47452840988612544,0.10188120327808886,0.6125858075430964,0.239887152400914,0.8840515978891912,0.05902777763158445,10.0,10.0,10.0,10.0
14,13,0.4550105474683558,0.7264161622356496,-0.3738072332149194,0.4860719869718334,0.5837283378440355,0.11061904957142861,0.8341385933510571,0.16140108356531235,-0.1714088974152513,-0.060636752538462985,0.3717822648033133,0.24345300471698134,0.030236151261121672,-0.02947553723880087,0.7887439954417244,0.09453647884035928,0.18683203871822204,0.2306789111293752,-0.24457665591345737,0.340805559500007,0.2737754458651421,0.5511049905015268,0.368964432648743,0.24885783682842122,0.27129166599998195,-0.150566893367346,10.0,10.0,10.0,10.0
15,13,0.3532910652173897,0.3565180304385974,-0.3170268494106095,0.19555386158535634,0.46074097741116427,0.3309354191239401,0.5879916872262791,-0.3133577158307199,-0.23446026058718858,-0.21325969345637988,-0.008809651923075926,0.1267706507853339,0.08648735781733838,-0.140404372265625,0.5632631252747319,0.17254040154545747,-0.4297523718861195,0.07844945184427658,-0.5658982375908087,-0.9608333333333056,0.14105864211111635,0.15355631416016008,0.3126121456521562,-0.1243323566666561,0.18198464907894726,10.0,10.0,10.0,10.0,10.0
15,12,0.08888888940217375,0.07794756157314682,-0.457204620259019,-0.05694444384714799,-0.1975861916398696,-0.320250662369601,0.07141170949008614,-0.1926973395448549,-0.44743792794888204,-0.20858694753134563,-0.17607496171993908,-0.6419151375163762,-0.15133093204172185,-0.5712957988222742,0.023723218273542786,-0.15785913167475718,-0.6397651630917178,-0.30749547074275907,-0.422686094818269,-1.645953525000024,-0.03665554622904823,-0.8005187299797939,-0.0033203130208353925,-0.27223390142301856,-0.16791280763889002,-0.11940192755101407,10.0,10.0,10.0,10.0
16,12,0.9712963333332972,0.09325397222221891,-0.8316054894345258,-0.43300120760870064,-0.6844208636792548,-0.5209375000000003,-0.02760416562500002,-0.5331040346698119,-0.2292976905660432,-0.4584044521084286,0.07132237992956837,-0.7470661067829772,-0.06981944650010365,-0.21929086610576412,0.05670572656252687,0.02577039687500007,-1.455497198109275,-0.03118872536755459,-0.336123366029405,-1.1451587300000157,0.3502659632978625,-0.7735430281862866,0.39407276936615077,-0.12813109122809146,-0.19734953874998457,10.0,10.0,10.0,10.0,10.0
16,11,-0.1566609961734675,-0.5394452654527555,-0.24111623371607482,-0.9343148662709496,-0.2575336376171859,-0.9383535235682812,-0.6800275757263928,-0.08334454434977626,-0.6003469316945659,0.12333486840469274,-0.027554870010289795,-0.4276848831769943,0.13069165307789088,-0.4636959877976189,-0.31495435307632297,-0.28662829263674094,-0.6587949955992368,-0.29437448559259566,-0.2254996541908758,-0.20040524138817395,-0.2052829435950431,-0.5245570961871576,-0.08926543203703431,-0.2506725348079621,-0.8891367912471432,-0.4154922397058858,10.0,10.0,10.0,10.0
16,10,-0.03551810224719152,-0.7296880695082,0.03639406737683059,-1.1887641057291618,0.1523393326684989,-0.501281686748635,-0.949202566419488,-0.48825372567072806,-0.49970227462486444,-0.021922602419348677,-0.30499373203124086,-0.6953077261939212,0.40573418381502996,-0.6877237654166627,-0.5519125685597285,-0.3014579681937203,-1.0450119273545746,-0.38513793325687967,0.09051013445179729,-0.796296296551703,-0.6515591414516317,-0.6358991474705121,-0.5261881418907539,-0.4869032533269935,-1.0224160879166424,-0.23881481333333554,10.0,10.0,10.0,10.0
17,10,-0.8613281250000019,-1.3759138279097376,0.3203989482896091,-0.3767869594142308,0.2202192642939795,-0.07219464134751796,-1.2430728623831795,-0.08305950787601779,-0.24936696909013756,-0.11518727055687555,-0.43792093969231016,-0.6749438946826039,0.488369059067919,-0.655750000000011,-1.1305186675519605,-0.5047467328991617,-0.0323083998493962,-0.13423629288510744,0.13726541401928302,0.13964460827207,-0.041272420341276414,-0.1935799787841153,-0.2372514950896851,-0.07768589599780786,-0.20425109994422772,0.08055644810411601,0.0,0.0,0.0,0.0
17,9,0.18623125982045707,-0.397496770483005,0.4003632523930537,0.01765427146869833,0.32430413395599067,0.24124000710388047,-0.23269746124089716,0.23375896023842885,0.18206178874319576,0.08377088330847324,0.07751093327218064,-0.03563255707871259,0.39314737737512484,0.19691781769845368,-0.2876429634457008,0.3947862454275097,0.2461266182038823,0.07113549969335087,0.3288669418210892,0.09873885616438212,0.1426663044925549,0.22389908165301003,-0.25197820901800794,0.3692638426101391,0.10770796761263254,0.6347040668300723,10.0,10.0,10.0,10.0
18,9,2.189027779999968,0.9114444450000014,0.42922619040816207,-0.23781893000000182,-0.10111416373626875,1.2316002957964622,0.22097221999997693,0.5679959102760717,0.6218089983471428,0.45290316354166926,0.1717714421052661,0.9647085622950579,0.603401733928577,-0.3197112753694461,0.20927076141304113,-0.07708333343815482,0.3690637741399087,0.5635843074560684,0.6669791668749997,0.5522674676136415,-0.18710133333336543,-0.41659643988756634,-0.041666667968746934,-0.06414046856287495,0.7463427942139911,0.6021488471698115,10.0,10.0,10.0,10.0
18,8,1.0159656705188698,0.13938657291666778,0.4139397462292944,0.20360970107868132,0.14674577167063,0.8836753900413242,-0.0901772672697351,0.28780013484013267,0.9762578332971796,-0.17504234430112164,0.3435043793323845,0.0339315770562784,0.49035555960834315,0.6310214481012597,0.011132179317388203,0.39125462947916567,0.7981243191789263,0.3489462766492999,0.40293897258469696,0.07399751381323351,0.251460953891511,0.8438151824007174,0.06548973689758666,0.3577231765843124,0.3918821171745143,0.6876456875291417,10.0,10.0,10.0,10.0
18,7,0.6219663745614032,-0.4549074080952367,0.22843962596938638,-0.002924751190478285,0.31617638067928505,0.6417965432251901,0.12661379488635996,0.13873978786764718,0.5845246640086178,-0.09185572954843388,0.37428523097561284,0.053553921241822594,0.19287512911215116,0.0740948478632532,0.036217948662203216,0.4376475522417145,0.549931469572349,0.18379091220931879,0.3861037496466332,-0.1766000773287703,0.2142708323611088,0.47510562758900227,-0.07753257519330398,-0.008380132989124604,-0.17300117605823118,0.3199963197019869,10.0,10.0,10.0,10.0
19,7,0.712883137931036,-0.3222298957182326,0.1832318376923093,-0.16944084585492183,0.2201781396195667,0.07298457886435407,-0.05962514892472861,-0.04553517518115835,0.26931065366972246,-0.0619771244444411,0.31540285181451866,-0.2765828662011153,-0.01207062951219231,0.7358590961693533,-0.3160158440326571,0.05993990408653847,0.2698673002475144,0.5166100559782489,0.11128805212329347,-0.20614938387784196,-0.13250696917562418,0.4879689297680289,0.04543554441748647,0.04637805143736842,0.1158333357143142,0.5113914376146799,10.0,10.0,10.0,10.0
19,6,-0.037731472222224754,-0.6611887788651323,-0.029148532219662404,-0.14234403469945292,0.07593602996031756,0.048132794706631864,-0.1274701356865314,0.05697597892398803,0.19245749217081795,0.11344073287135698,0.06950246094936409,-0.04110738322147869,-0.1382056759209361,0.659291939411759,-0.19175271027960616,0.139118568417638,0.17088210021067674,-0.005501825693429418,-0.20029309910072574,-0.047285191954027576,-0.27700936856508857,0.24036118322454664,0.16031335342820152,-0.12633399567127107,-0.08708165955249471,0.017341307770911318,0.6646978021978028,10.0,10.0,10.0
